,Row,CASE_ID,StartTimestamp,Activity,Resource,CompleteTimestamp,StartDate
328598,328598,IM0031557,27.01.2014 16:15,External Vendor Assignment,TEAM0166,27.01.2014 16:15,2014-01-27
328599,328599,IM0031557,27.01.2014 16:15,Description Update,TEAM0166,27.01.2014 16:15,2014-01-27
328600,328600,IM0031557,27.01.2014 16:15,Status Change,TEAM0166,27.01.2014 16:58,2014-01-27
328601,328601,IM0031557,27.01.2014 16:58,Status Change,TEAM0166,27.01.2014 16:58,2014-01-27
328602,328602,IM0031557,27.01.2014 16:58,Operator Update,TEAM0166,27.01.2014 16:58,2014-01-27
328603,328603,IM0031557,27.01.2014 16:58,Status Change,TEAM0166,27.01.2014 16:58,2014-01-27
328604,328604,IM0031557,27.01.2014 16:58,External Vendor Assignment,TEAM0166,27.01.2014 16:59,2014-01-27
328605,328605,IM0031557,27.01.2014 16:59,Operator Update,TEAM0166,27.01.2014 16:59,2014-01-27
328606,328606,IM0031557,27.01.2014 16:59,Status Change,TEAM0166,27.01.2014 17:00,2014-01-27
328607,328607,IM0031557,27.01.2014 17:00,Status Change,TEAM0166,27.01.2014 17:00,2014-01-27
328608,328608,IM0031557,27.01.2014 17:00,External Vendor Assignment,TEAM0166,27.01.2014 17:00,2014-01-27
328609,328609,IM0031557,27.01.2014 17:00,Pending vendor,TEAM0166,28.01.2014 08:37,2014-01-27
328610,328610,IM0031557,28.01.2014 08:37,Assignment,TEAM0008,28.01.2014 08:37,2014-01-28
328611,328611,IM0031557,28.01.2014 08:37,Description Update,TEAM0008,28.01.2014 08:37,2014-01-28
328612,328612,IM0031557,28.01.2014 08:37,Vendor Reference,TEAM0008,28.01.2014 08:37,2014-01-28
328613,328613,IM0031557,28.01.2014 08:37,Operator Update,TEAM0008,28.01.2014 15:19,2014-01-28
328614,328614,IM0031557,28.01.2014 15:19,Vendor Reference Change,TEAM0008,28.01.2014 15:23,2014-01-28
328615,328615,IM0031557,28.01.2014 15:23,Caused By CI,TEAM0008,28.01.2014 15:23,2014-01-28
328616,328616,IM0031557,28.01.2014 15:23,Closed,TEAM0008,28.01.2014 15:33,2014-01-28
328620,328620,IM0031559,27.01.2014 15:47,Open,TEAM0008,28.01.2014 07:34,2014-01-27
328621,328621,IM0031559,28.01.2014 07:34,Reassignment,TEAM0008,28.01.2014 07:34,2014-01-28
328622,328622,IM0031559,28.01.2014 07:34,Assignment,TEAM0008,28.01.2014 15:00,2014-01-28
328623,328623,IM0031559,28.01.2014 15:00,Closed,TEAM0188,28.01.2014 15:00,2014-01-28
328624,328624,IM0031559,28.01.2014 15:00,Caused By CI,TEAM0188,28.01.2014 15:10,2014-01-28
328697,328697,IM0031564,27.01.2014 15:57,Open,TEAM0016,28.01.2014 10:42,2014-01-27
328698,328698,IM0031564,28.01.2014 10:42,Status Change,TEAM0102,28.01.2014 10:42,2014-01-28
328699,328699,IM0031564,28.01.2014 10:42,Update,TEAM0102,28.01.2014 10:42,2014-01-28
328700,328700,IM0031564,28.01.2014 10:42,Assignment,TEAM0102,30.01.2014 07:34,2014-01-28
328701,328701,IM0031564,30.01.2014 07:34,Closed,TEAM0102,30.01.2014 07:44,2014-01-30
328722,328722,IM0031568,27.01.2014 16:18,Open,TEAM0008,27.01.2014 16:46,2014-01-27
328723,328723,IM0031568,27.01.2014 16:46,Assignment,TEAM0190,27.01.2014 17:43,2014-01-27
328724,328724,IM0031568,27.01.2014 17:43,Status Change,TEAM0190,27.01.2014 17:43,2014-01-27
328725,328725,IM0031568,27.01.2014 17:43,Operator Update,TEAM0190,28.01.2014 07:31,2014-01-27
328726,328726,IM0031568,28.01.2014 07:31,Caused By CI,TEAM0190,28.01.2014 07:31,2014-01-28
328727,328727,IM0031568,28.01.2014 07:31,Closed,TEAM0190,28.01.2014 07:41,2014-01-28
328736,328736,IM0031570,27.01.2014 16:21,Open,TEAM0018,27.01.2014 16:23,2014-01-27
328737,328737,IM0031570,27.01.2014 16:23,Update,TEAM0018,27.01.2014 16:23,2014-01-27
328738,328738,IM0031570,27.01.2014 16:23,Reassignment,TEAM0018,28.01.2014 08:33,2014-01-27
328739,328739,IM0031570,28.01.2014 08:33,Update,TEAM0034,28.01.2014 08:33,2014-01-28
328740,328740,IM0031570,28.01.2014 08:33,Reassignment,TEAM0034,28.01.2014 10:09,2014-01-28
328741,328741,IM0031570,28.01.2014 10:09,Closed,TEAM0018,28.01.2014 10:19,2014-01-28
328780,328780,IM0031575,27.01.2014 17:01,Open,TEAM0008,28.01.2014 11:46,2014-01-27
328781,328781,IM0031575,28.01.2014 11:46,Assignment,TEAM0039,28.01.2014 11:46,2014-01-28
328782,328782,IM0031575,28.01.2014 11:46,Status Change,TEAM0039,28.01.2014 11:54,2014-01-28
328783,328783,IM0031575,28.01.2014 11:54,Reassignment,TEAM0039,28.01.2014 11:54,2014-01-28
328784,328784,IM0031575,28.01.2014 11:54,Assignment,TEAM0039,28.01.2014 11:54,2014-01-28
328785,328785,IM0031575,28.01.2014 11:54,Status Change,TEAM0039,28.01.2014 11:54,2014-01-28
328786,328786,IM0031575,28.01.2014 11:54,Update,TEAM0039,28.01.2014 13:21,2014-01-28
328787,328787,IM0031575,28.01.2014 13:21,Reassignment,TEAM0007,28.01.2014 13:21,2014-01-28
328788,328788,IM0031575,28.01.2014 13:21,Operator Update,TEAM0007,29.01.2014 13:48,2014-01-28
328789,328789,IM0031575,29.01.2014 13:48,Assignment,TEAM0008,29.01.2014 14:04,2014-01-29
328790,328790,IM0031575,29.01.2014 14:04,Operator Update,TEAM0008,29.01.2014 14:04,2014-01-29
328791,328791,IM0031575,29.01.2014 14:04,Status Change,TEAM0008,29.01.2014 14:05,2014-01-29
328792,328792,IM0031575,29.01.2014 14:05,Reassignment,TEAM0008,29.01.2014 16:52,2014-01-29
328793,328793,IM0031575,29.01.2014 16:52,Status Change,TEAM0008,29.01.2014 16:52,2014-01-29
328794,328794,IM0031575,29.01.2014 16:52,Reassignment,TEAM0008,29.01.2014 16:52,2014-01-29
328795,328795,IM0031575,29.01.2014 16:52,Assignment,TEAM0008,29.01.2014 16:52,2014-01-29
328796,328796,IM0031575,29.01.2014 16:52,Operator Update,TEAM0008,29.01.2014 16:54,2014-01-29
328797,328797,IM0031575,29.01.2014 16:54,Closed,TEAM9999,30.01.2014 09:34,2014-01-29
328798,328798,IM0031575,30.01.2014 09:34,Assignment,TEAM0007,30.01.2014 09:34,2014-01-30
328799,328799,IM0031575,30.01.2014 09:34,Operator Update,TEAM0007,04.02.2014 10:31,2014-01-30
328800,328800,IM0031575,04.02.2014 10:31,Caused By CI,TEAM0007,04.02.2014 10:31,2014-04-02
328801,328801,IM0031575,04.02.2014 10:31,Closed,TEAM0007,04.02.2014 10:41,2014-04-02
328874,328874,IM0031586,27.01.2014 15:35,Open,TEAM0016,27.01.2014 16:11,2014-01-27
328875,328875,IM0031586,27.01.2014 16:11,Update,TEAM0014,27.01.2014 16:11,2014-01-27
328876,328876,IM0031586,27.01.2014 16:11,Reassignment,TEAM0014,27.01.2014 16:25,2014-01-27
328877,328877,IM0031586,27.01.2014 16:25,Assignment,TEAM0016,28.01.2014 11:06,2014-01-27
328878,328878,IM0031586,28.01.2014 11:06,Closed,TEAM0016,28.01.2014 11:06,2014-01-28
328879,328879,IM0031586,28.01.2014 11:06,Caused By CI,TEAM0016,28.01.2014 11:16,2014-01-28
328955,328955,IM0031591,27.01.2014 16:10,Open,TEAM0008,27.01.2014 16:23,2014-01-27
328956,328956,IM0031591,27.01.2014 16:23,Assignment,TEAM0181,27.01.2014 16:23,2014-01-27
328957,328957,IM0031591,27.01.2014 16:23,Update,TEAM0181,27.01.2014 16:33,2014-01-27
328958,328958,IM0031591,27.01.2014 16:33,Status Change,TEAM0181,29.01.2014 08:02,2014-01-27
328959,328959,IM0031591,29.01.2014 08:02,Update,TEAM0181,29.01.2014 16:50,2014-01-29
328960,328960,IM0031591,29.01.2014 16:50,Caused By CI,TEAM0181,29.01.2014 16:50,2014-01-29
328961,328961,IM0031591,29.01.2014 16:50,Closed,TEAM0181,29.01.2014 17:00,2014-01-29
328975,328975,IM0031594,27.01.2014 16:31,Open,TEAM0008,27.01.2014 17:39,2014-01-27
328976,328976,IM0031594,27.01.2014 17:39,Caused By CI,TEAM0191,27.01.2014 17:39,2014-01-27
328977,328977,IM0031594,27.01.2014 17:39,Closed,TEAM0191,27.01.2014 17:49,2014-01-27
328991,328991,IM0031597,27.01.2014 16:41,Open,TEAM0016,28.01.2014 21:41,2014-01-27
328992,328992,IM0031597,28.01.2014 21:41,Reassignment,TEAM0017,28.01.2014 21:41,2014-01-28
328993,328993,IM0031597,28.01.2014 21:41,Update,TEAM0017,29.01.2014 05:37,2014-01-28
328994,328994,IM0031597,29.01.2014 05:37,Assignment,TEAM0015,29.01.2014 10:46,2014-01-29
328995,328995,IM0031597,29.01.2014 10:46,Operator Update,TEAM0015,29.01.2014 10:46,2014-01-29
328996,328996,IM0031597,29.01.2014 10:46,Status Change,TEAM0015,29.01.2014 10:46,2014-01-29
328997,328997,IM0031597,29.01.2014 10:46,Reassignment,TEAM0015,29.01.2014 10:46,2014-01-29
328998,328998,IM0031597,29.01.2014 10:46,Assignment,TEAM0015,29.01.2014 14:32,2014-01-29
328999,328999,IM0031597,29.01.2014 14:32,Reassignment,TEAM0014,29.01.2014 14:32,2014-01-29
329000,329000,IM0031597,29.01.2014 14:32,Update,TEAM0014,29.01.2014 15:49,2014-01-29
329001,329001,IM0031597,29.01.2014 15:49,Assignment,TEAM0016,29.01.2014 20:27,2014-01-29
329002,329002,IM0031597,29.01.2014 20:27,Reassignment,TEAM0016,29.01.2014 20:27,2014-01-29
329003,329003,IM0031597,29.01.2014 20:27,Operator Update,TEAM0016,29.01.2014 20:27,2014-01-29
329004,329004,IM0031597,29.01.2014 20:27,Assignment,TEAM0016,30.01.2014 08:22,2014-01-29
329005,329005,IM0031597,30.01.2014 08:22,Update,TEAM0102,30.01.2014 08:24,2014-01-30
329006,329006,IM0031597,30.01.2014 08:24,Update,TEAM0102,30.01.2014 08:28,2014-01-30
329007,329007,IM0031597,30.01.2014 08:28,Closed,TEAM0102,30.01.2014 08:28,2014-01-30
329008,329008,IM0031597,30.01.2014 08:28,Caused By CI,TEAM0102,30.01.2014 08:38,2014-01-30
329077,329077,IM0031602,27.01.2014 16:58,Open,TEAM0008,27.01.2014 17:41,2014-01-27
329078,329078,IM0031602,27.01.2014 17:41,Closed,TEAM0191,27.01.2014 17:41,2014-01-27
329079,329079,IM0031602,27.01.2014 17:41,Caused By CI,TEAM0191,27.01.2014 17:51,2014-01-27
329088,329088,IM0031604,27.01.2014 17:33,Open,TEAM0008,27.01.2014 17:44,2014-01-27
329089,329089,IM0031604,27.01.2014 17:44,Quality Indicator Fixed,TEAM0181,27.01.2014 17:44,2014-01-27
329090,329090,IM0031604,27.01.2014 17:44,Caused By CI,TEAM0181,27.01.2014 17:44,2014-01-27
329091,329091,IM0031604,27.01.2014 17:44,Closed,TEAM0181,27.01.2014 17:54,2014-01-27
